product_id,store_id,date_id,on_hand_qty,reserved_qty,in_transit_qty,overstock_qty,understock_qty,stock_value,week_start_date,fill_rate_pct,stockout_pct,inventory_turnover,excess_inventory_pct,shipment_id,shipment_date,route_id,vehicle_id,planned_departure,actual_departure,delivery_time_mins,fuel_cost,route_efficiency_score,cluster_id,optimal_transfer_qty,cost_minimization_pct,service_level_gain_pct,model_confidence_score,model_version,recommendation_date,from_store_id,to_store_id,transfer_qty,transfer_cost,planned_ship_date,actual_delivery_date,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000148,4/27/2025,R_00216,V_0109,5/16/2025,4/23/2025,608,93.42,0.23,C_057,151,33.78,14.04,0.602,v3.1,10/2/2025,S_0256,S_0493,138,4159.25,6/7/2025,10/10/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000148,4/27/2025,R_00216,V_0109,5/16/2025,4/23/2025,608,93.42,0.23,C_057,151,33.78,14.04,0.602,v3.1,10/2/2025,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000639,4/27/2025,R_00163,V_0165,3/21/2025,8/31/2024,908,255.85,0.409,C_016,70,11.43,14.74,0.533,v2.5,5/14/2025,S_0256,S_0493,138,4159.25,6/7/2025,10/10/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000639,4/27/2025,R_00163,V_0165,3/21/2025,8/31/2024,908,255.85,0.409,C_016,70,11.43,14.74,0.533,v2.5,5/14/2025,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000639,4/27/2025,R_00163,V_0165,3/21/2025,8/31/2024,908,255.85,0.409,C_098,122,36.25,16.83,0.895,v1.1,1/27/2025,S_0256,S_0493,138,4159.25,6/7/2025,10/10/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000639,4/27/2025,R_00163,V_0165,3/21/2025,8/31/2024,908,255.85,0.409,C_098,122,36.25,16.83,0.895,v1.1,1/27/2025,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000639,4/27/2025,R_00163,V_0165,3/21/2025,8/31/2024,908,255.85,0.409,C_075,175,45.63,18.83,0.828,v1.0,9/26/2024,S_0256,S_0493,138,4159.25,6/7/2025,10/10/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000639,4/27/2025,R_00163,V_0165,3/21/2025,8/31/2024,908,255.85,0.409,C_075,175,45.63,18.83,0.828,v1.0,9/26/2024,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000639,4/27/2025,R_00163,V_0165,3/21/2025,8/31/2024,908,255.85,0.409,C_057,151,33.78,14.04,0.602,v3.1,10/2/2025,S_0256,S_0493,138,4159.25,6/7/2025,10/10/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000639,4/27/2025,R_00163,V_0165,3/21/2025,8/31/2024,908,255.85,0.409,C_057,151,33.78,14.04,0.602,v3.1,10/2/2025,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000701,8/10/2024,R_00055,V_0042,8/10/2025,11/29/2025,1130,312.9,0.836,C_016,70,11.43,14.74,0.533,v2.5,5/14/2025,S_0256,S_0493,138,4159.25,6/7/2025,10/10/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000701,8/10/2024,R_00055,V_0042,8/10/2025,11/29/2025,1130,312.9,0.836,C_016,70,11.43,14.74,0.533,v2.5,5/14/2025,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000701,8/10/2024,R_00055,V_0042,8/10/2025,11/29/2025,1130,312.9,0.836,C_098,122,36.25,16.83,0.895,v1.1,1/27/2025,S_0256,S_0493,138,4159.25,6/7/2025,10/10/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000701,8/10/2024,R_00055,V_0042,8/10/2025,11/29/2025,1130,312.9,0.836,C_098,122,36.25,16.83,0.895,v1.1,1/27/2025,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000701,8/10/2024,R_00055,V_0042,8/10/2025,11/29/2025,1130,312.9,0.836,C_075,175,45.63,18.83,0.828,v1.0,9/26/2024,S_0256,S_0493,138,4159.25,6/7/2025,10/10/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000701,8/10/2024,R_00055,V_0042,8/10/2025,11/29/2025,1130,312.9,0.836,C_075,175,45.63,18.83,0.828,v1.0,9/26/2024,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000701,8/10/2024,R_00055,V_0042,8/10/2025,11/29/2025,1130,312.9,0.836,C_057,151,33.78,14.04,0.602,v3.1,10/2/2025,S_0256,S_0493,138,4159.25,6/7/2025,10/10/2025,
P_00461,S_0251,D_20241108,544,61,75,3,85,5989.26,2/23/2025,74.49,10.2,6.61,32.83,SH_000701,8/10/2024,R_00055,V_0042,8/10/2025,11/29/2025,1130,312.9,0.836,C_057,151,33.78,14.04,0.602,v3.1,10/2/2025,S_0071,S_0421,84,4076.5,9/30/2024,5/3/2025,
P_00052,S_0145,D_20250616,928,31,376,220,52,9237.87,9/26/2024,96.79,17.09,11.84,41.64,SH_000317,10/24/2025,R_00070,V_0009,11/23/2025,1/26/2025,1228,353.93,0.403,C_028,220,31.79,18.26,0.589,v2.7,11/26/2025,S_0116,S_0292,40,4174.36,4/14/2025,9/18/2025,
P_00052,S_0145,D_20250616,928,31,376,220,52,9237.87,9/26/2024,96.79,17.09,11.84,41.64,SH_000317,10/24/2025,R_00070,V_0009,11/23/2025,1/26/2025,1228,353.93,0.403,C_028,220,31.79,18.26,0.589,v2.7,11/26/2025,S_0148,S_0490,132,3394.33,5/5/2025,10/1/2025,
P_00052,S_0145,D_20250616,928,31,376,220,52,9237.87,9/26/2024,96.79,17.09,11.84,41.64,SH_000702,9/14/2025,R_00115,V_0152,8/23/2025,2/10/2025,237,255.34,0.604,C_028,220,31.79,18.26,0.589,v2.7,11/26/2025,S_0116,S_0292,40,4174.36,4/14/2025,9/18/2025,
P_00052,S_0145,D_20250616,928,31,376,220,52,9237.87,9/26/2024,96.79,17.09,11.84,41.64,SH_000702,9/14/2025,R_00115,V_0152,8/23/2025,2/10/2025,237,255.34,0.604,C_028,220,31.79,18.26,0.589,v2.7,11/26/2025,S_0148,S_0490,132,3394.33,5/5/2025,10/1/2025,
P_00255,S_0137,D_20241026,956,157,45,13,122,8280.76,11/3/2025,72.84,14.14,6.68,39.18,SH_000703,2/5/2025,R_00276,V_0102,8/7/2024,6/23/2025,1274,409.47,0.33,C_035,220,36.48,1.48,0.771,v2.1,8/20/2024,S_0045,S_0077,62,3910.94,10/22/2024,2/14/2025,
P_00255,S_0137,D_20241026,956,157,45,13,122,8280.76,11/3/2025,72.84,14.14,6.68,39.18,SH_000703,2/5/2025,R_00276,V_0102,8/7/2024,6/23/2025,1274,409.47,0.33,C_035,220,36.48,1.48,0.771,v2.1,8/20/2024,S_0451,S_0189,408,1852.36,9/26/2024,10/23/2025,
P_00255,S_0137,D_20241026,956,157,45,13,122,8280.76,11/3/2025,72.84,14.14,6.68,39.18,SH_000703,2/5/2025,R_00276,V_0102,8/7/2024,6/23/2025,1274,409.47,0.33,C_035,220,36.48,1.48,0.771,v2.1,8/20/2024,S_0352,S_0110,469,2648.25,6/28/2025,7/27/2025,
P_00255,S_0137,D_20241026,956,157,45,13,122,8280.76,11/3/2025,72.84,14.14,6.68,39.18,SH_000703,2/5/2025,R_00276,V_0102,8/7/2024,6/23/2025,1274,409.47,0.33,C_015,56,6.39,12.56,0.95,v2.9,3/1/2025,S_0045,S_0077,62,3910.94,10/22/2024,2/14/2025,
P_00255,S_0137,D_20241026,956,157,45,13,122,8280.76,11/3/2025,72.84,14.14,6.68,39.18,SH_000703,2/5/2025,R_00276,V_0102,8/7/2024,6/23/2025,1274,409.47,0.33,C_015,56,6.39,12.56,0.95,v2.9,3/1/2025,S_0451,S_0189,408,1852.36,9/26/2024,10/23/2025,
P_00255,S_0137,D_20241026,956,157,45,13,122,8280.76,11/3/2025,72.84,14.14,6.68,39.18,SH_000703,2/5/2025,R_00276,V_0102,8/7/2024,6/23/2025,1274,409.47,0.33,C_015,56,6.39,12.56,0.95,v2.9,3/1/2025,S_0352,S_0110,469,2648.25,6/28/2025,7/27/2025,
P_00099,S_0043,D_20251130,690,28,159,2,86,14466.39,8/28/2024,64,13.25,6.23,10.67,SH_000196,8/12/2025,R_00115,V_0180,10/27/2025,7/31/2024,1332,102.67,0.252,0,0,0,0,0,0,0,S_0076,S_0435,400,1128.65,8/12/2025,8/14/2025,
P_00099,S_0043,D_20251130,690,28,159,2,86,14466.39,8/28/2024,64,13.25,6.23,10.67,SH_000196,8/12/2025,R_00115,V_0180,10/27/2025,7/31/2024,1332,102.67,0.252,0,0,0,0,0,0,0,S_0099,S_0475,269,111.09,1/30/2025,10/12/2024,
P_00099,S_0043,D_20251130,690,28,159,2,86,14466.39,8/28/2024,64,13.25,6.23,10.67,SH_000618,9/21/2024,R_00007,V_0075,6/30/2025,8/29/2024,999,486.98,0.746,0,0,0,0,0,0,0,S_0076,S_0435,400,1128.65,8/12/2025,8/14/2025,
P_00099,S_0043,D_20251130,690,28,159,2,86,14466.39,8/28/2024,64,13.25,6.23,10.67,SH_000618,9/21/2024,R_00007,V_0075,6/30/2025,8/29/2024,999,486.98,0.746,0,0,0,0,0,0,0,S_0099,S_0475,269,111.09,1/30/2025,10/12/2024,
P_00099,S_0043,D_20251130,690,28,159,2,86,14466.39,8/28/2024,64,13.25,6.23,10.67,SH_000704,12/17/2024,R_00021,V_0151,6/21/2025,7/9/2025,1315,431.2,0.336,0,0,0,0,0,0,0,S_0076,S_0435,400,1128.65,8/12/2025,8/14/2025,
P_00099,S_0043,D_20251130,690,28,159,2,86,14466.39,8/28/2024,64,13.25,6.23,10.67,SH_000704,12/17/2024,R_00021,V_0151,6/21/2025,7/9/2025,1315,431.2,0.336,0,0,0,0,0,0,0,S_0099,S_0475,269,111.09,1/30/2025,10/12/2024,
P_00309,S_0468,D_20250222,426,48,462,215,178,7757.59,8/2/2025,75.67,19.82,9.11,44.52,SH_000111,10/19/2025,R_00107,V_0040,11/4/2024,8/6/2024,124,349.54,0.219,0,0,0,0,0,0,0,S_0321,S_0069,337,3675.32,3/22/2025,6/8/2025,
P_00309,S_0468,D_20250222,426,48,462,215,178,7757.59,8/2/2025,75.67,19.82,9.11,44.52,SH_000705,11/17/2025,R_00023,V_0017,3/9/2025,12/9/2024,439,309.73,0.135,0,0,0,0,0,0,0,S_0321,S_0069,337,3675.32,3/22/2025,6/8/2025,
P_00309,S_0468,D_20250222,426,48,462,215,178,7757.59,8/2/2025,75.67,19.82,9.11,44.52,SH_000712,1/28/2025,R_00043,V_0155,9/10/2025,9/22/2024,988,458.96,0.51,0,0,0,0,0,0,0,S_0321,S_0069,337,3675.32,3/22/2025,6/8/2025,
P_00309,S_0468,D_20250222,426,48,462,215,178,7757.59,9/30/2025,69.18,10.13,9.58,38.89,SH_000111,10/19/2025,R_00107,V_0040,11/4/2024,8/6/2024,124,349.54,0.219,0,0,0,0,0,0,0,S_0321,S_0069,337,3675.32,3/22/2025,6/8/2025,
P_00309,S_0468,D_20250222,426,48,462,215,178,7757.59,9/30/2025,69.18,10.13,9.58,38.89,SH_000705,11/17/2025,R_00023,V_0017,3/9/2025,12/9/2024,439,309.73,0.135,0,0,0,0,0,0,0,S_0321,S_0069,337,3675.32,3/22/2025,6/8/2025,
P_00309,S_0468,D_20250222,426,48,462,215,178,7757.59,9/30/2025,69.18,10.13,9.58,38.89,SH_000712,1/28/2025,R_00043,V_0155,9/10/2025,9/22/2024,988,458.96,0.51,0,0,0,0,0,0,0,S_0321,S_0069,337,3675.32,3/22/2025,6/8/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,2/6/2025,78.8,0.98,1.16,41.8,SH_000321,1/5/2025,R_00171,V_0118,10/20/2025,4/3/2025,47,478.33,0.172,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0289,S_0391,347,1237.95,11/10/2024,9/7/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,2/6/2025,78.8,0.98,1.16,41.8,SH_000321,1/5/2025,R_00171,V_0118,10/20/2025,4/3/2025,47,478.33,0.172,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0141,S_0387,430,2699,5/1/2025,5/31/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,2/6/2025,78.8,0.98,1.16,41.8,SH_000706,6/9/2025,R_00140,V_0080,10/16/2024,9/4/2025,360,11.31,0.375,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0289,S_0391,347,1237.95,11/10/2024,9/7/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,2/6/2025,78.8,0.98,1.16,41.8,SH_000706,6/9/2025,R_00140,V_0080,10/16/2024,9/4/2025,360,11.31,0.375,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0141,S_0387,430,2699,5/1/2025,5/31/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,11/10/2024,60.09,6.58,6.67,38.08,SH_000321,1/5/2025,R_00171,V_0118,10/20/2025,4/3/2025,47,478.33,0.172,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0289,S_0391,347,1237.95,11/10/2024,9/7/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,11/10/2024,60.09,6.58,6.67,38.08,SH_000321,1/5/2025,R_00171,V_0118,10/20/2025,4/3/2025,47,478.33,0.172,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0141,S_0387,430,2699,5/1/2025,5/31/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,11/10/2024,60.09,6.58,6.67,38.08,SH_000706,6/9/2025,R_00140,V_0080,10/16/2024,9/4/2025,360,11.31,0.375,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0289,S_0391,347,1237.95,11/10/2024,9/7/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,11/10/2024,60.09,6.58,6.67,38.08,SH_000706,6/9/2025,R_00140,V_0080,10/16/2024,9/4/2025,360,11.31,0.375,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0141,S_0387,430,2699,5/1/2025,5/31/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,9/6/2024,80.47,19.54,11.02,46.22,SH_000321,1/5/2025,R_00171,V_0118,10/20/2025,4/3/2025,47,478.33,0.172,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0289,S_0391,347,1237.95,11/10/2024,9/7/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,9/6/2024,80.47,19.54,11.02,46.22,SH_000321,1/5/2025,R_00171,V_0118,10/20/2025,4/3/2025,47,478.33,0.172,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0141,S_0387,430,2699,5/1/2025,5/31/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,9/6/2024,80.47,19.54,11.02,46.22,SH_000706,6/9/2025,R_00140,V_0080,10/16/2024,9/4/2025,360,11.31,0.375,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0289,S_0391,347,1237.95,11/10/2024,9/7/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,9/6/2024,80.47,19.54,11.02,46.22,SH_000706,6/9/2025,R_00140,V_0080,10/16/2024,9/4/2025,360,11.31,0.375,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0141,S_0387,430,2699,5/1/2025,5/31/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,8/13/2024,72.69,2.32,9.61,42.39,SH_000321,1/5/2025,R_00171,V_0118,10/20/2025,4/3/2025,47,478.33,0.172,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0289,S_0391,347,1237.95,11/10/2024,9/7/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,8/13/2024,72.69,2.32,9.61,42.39,SH_000321,1/5/2025,R_00171,V_0118,10/20/2025,4/3/2025,47,478.33,0.172,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0141,S_0387,430,2699,5/1/2025,5/31/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,8/13/2024,72.69,2.32,9.61,42.39,SH_000706,6/9/2025,R_00140,V_0080,10/16/2024,9/4/2025,360,11.31,0.375,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0289,S_0391,347,1237.95,11/10/2024,9/7/2025,
P_00080,S_0231,D_20250804,612,172,79,228,130,9838.59,8/13/2024,72.69,2.32,9.61,42.39,SH_000706,6/9/2025,R_00140,V_0080,10/16/2024,9/4/2025,360,11.31,0.375,C_091,250,12.56,5.1,0.469,v2.8,10/24/2024,S_0141,S_0387,430,2699,5/1/2025,5/31/2025,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/3/2024,70.56,5.08,7.42,29.44,SH_000333,2/23/2025,R_00221,V_0137,8/11/2024,12/1/2024,1406,71.84,0.594,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0055,S_0179,79,1475.63,9/28/2024,8/12/2025,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/3/2024,70.56,5.08,7.42,29.44,SH_000333,2/23/2025,R_00221,V_0137,8/11/2024,12/1/2024,1406,71.84,0.594,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0328,S_0138,316,194.32,8/2/2025,10/28/2024,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/3/2024,70.56,5.08,7.42,29.44,SH_000333,2/23/2025,R_00221,V_0137,8/11/2024,12/1/2024,1406,71.84,0.594,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0179,S_0034,474,2737.84,11/25/2024,5/23/2025,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/3/2024,70.56,5.08,7.42,29.44,SH_000707,2/5/2025,R_00294,V_0058,10/11/2024,12/12/2024,373,349.14,0.77,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0055,S_0179,79,1475.63,9/28/2024,8/12/2025,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/3/2024,70.56,5.08,7.42,29.44,SH_000707,2/5/2025,R_00294,V_0058,10/11/2024,12/12/2024,373,349.14,0.77,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0328,S_0138,316,194.32,8/2/2025,10/28/2024,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/3/2024,70.56,5.08,7.42,29.44,SH_000707,2/5/2025,R_00294,V_0058,10/11/2024,12/12/2024,373,349.14,0.77,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0179,S_0034,474,2737.84,11/25/2024,5/23/2025,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/3/2024,70.56,5.08,7.42,29.44,SH_000766,9/19/2025,R_00223,V_0172,11/9/2025,8/12/2024,162,82.96,0.224,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0055,S_0179,79,1475.63,9/28/2024,8/12/2025,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/3/2024,70.56,5.08,7.42,29.44,SH_000766,9/19/2025,R_00223,V_0172,11/9/2025,8/12/2024,162,82.96,0.224,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0328,S_0138,316,194.32,8/2/2025,10/28/2024,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/3/2024,70.56,5.08,7.42,29.44,SH_000766,9/19/2025,R_00223,V_0172,11/9/2025,8/12/2024,162,82.96,0.224,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0179,S_0034,474,2737.84,11/25/2024,5/23/2025,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/19/2025,76.52,16.71,0.25,40.57,SH_000333,2/23/2025,R_00221,V_0137,8/11/2024,12/1/2024,1406,71.84,0.594,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0055,S_0179,79,1475.63,9/28/2024,8/12/2025,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/19/2025,76.52,16.71,0.25,40.57,SH_000333,2/23/2025,R_00221,V_0137,8/11/2024,12/1/2024,1406,71.84,0.594,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0328,S_0138,316,194.32,8/2/2025,10/28/2024,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/19/2025,76.52,16.71,0.25,40.57,SH_000333,2/23/2025,R_00221,V_0137,8/11/2024,12/1/2024,1406,71.84,0.594,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0179,S_0034,474,2737.84,11/25/2024,5/23/2025,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/19/2025,76.52,16.71,0.25,40.57,SH_000707,2/5/2025,R_00294,V_0058,10/11/2024,12/12/2024,373,349.14,0.77,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0055,S_0179,79,1475.63,9/28/2024,8/12/2025,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/19/2025,76.52,16.71,0.25,40.57,SH_000707,2/5/2025,R_00294,V_0058,10/11/2024,12/12/2024,373,349.14,0.77,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0328,S_0138,316,194.32,8/2/2025,10/28/2024,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/19/2025,76.52,16.71,0.25,40.57,SH_000707,2/5/2025,R_00294,V_0058,10/11/2024,12/12/2024,373,349.14,0.77,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0179,S_0034,474,2737.84,11/25/2024,5/23/2025,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/19/2025,76.52,16.71,0.25,40.57,SH_000766,9/19/2025,R_00223,V_0172,11/9/2025,8/12/2024,162,82.96,0.224,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0055,S_0179,79,1475.63,9/28/2024,8/12/2025,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/19/2025,76.52,16.71,0.25,40.57,SH_000766,9/19/2025,R_00223,V_0172,11/9/2025,8/12/2024,162,82.96,0.224,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0328,S_0138,316,194.32,8/2/2025,10/28/2024,
P_00314,S_0471,D_20251012,267,29,309,185,41,8649.21,9/19/2025,76.52,16.71,0.25,40.57,SH_000766,9/19/2025,R_00223,V_0172,11/9/2025,8/12/2024,162,82.96,0.224,C_049,192,22.21,2.2,0.814,v3.7,9/19/2024,S_0179,S_0034,474,2737.84,11/25/2024,5/23/2025,
P_00472,S_0344,D_20250127,834,143,85,54,97,14838.46,4/24/2025,67.35,14.8,11.84,29.72,SH_000587,8/17/2024,R_00084,V_0115,5/17/2025,8/12/2025,302,254.85,0.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P_00472,S_0344,D_20250127,834,143,85,54,97,14838.46,4/24/2025,67.35,14.8,11.84,29.72,SH_000708,10/9/2024,R_00274,V_0054,9/6/2024,6/15/2025,1018,211.91,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P_00472,S_0344,D_20250127,834,143,85,54,97,14838.46,5/16/2025,60.79,3.34,11.69,45.85,SH_000587,8/17/2024,R_00084,V_0115,5/17/2025,8/12/2025,302,254.85,0.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P_00472,S_0344,D_20250127,834,143,85,54,97,14838.46,5/16/2025,60.79,3.34,11.69,45.85,SH_000708,10/9/2024,R_00274,V_0054,9/6/2024,6/15/2025,1018,211.91,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P_00472,S_0344,D_20250127,834,143,85,54,97,14838.46,5/27/2025,82.06,14.92,9.91,28.01,SH_000587,8/17/2024,R_00084,V_0115,5/17/2025,8/12/2025,302,254.85,0.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P_00472,S_0344,D_20250127,834,143,85,54,97,14838.46,5/27/2025,82.06,14.92,9.91,28.01,SH_000708,10/9/2024,R_00274,V_0054,9/6/2024,6/15/2025,1018,211.91,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P_00173,S_0044,D_20240828,576,167,91,253,159,17273.15,0,0,0,0,0,SH_000492,10/5/2024,R_00150,V_0153,9/7/2024,10/14/2025,385,102.49,0.504,C_083,47,12.36,9.3,0.779,v3.8,11/17/2025,S_0364,S_0289,463,1693.94,5/4/2025,12/27/2024,
P_00173,S_0044,D_20240828,576,167,91,253,159,17273.15,0,0,0,0,0,SH_000492,10/5/2024,R_00150,V_0153,9/7/2024,10/14/2025,385,102.49,0.504,C_083,47,12.36,9.3,0.779,v3.8,11/17/2025,S_0438,S_0208,90,3242.06,5/7/2025,9/5/2025,
P_00173,S_0044,D_20240828,576,167,91,253,159,17273.15,0,0,0,0,0,SH_000492,10/5/2024,R_00150,V_0153,9/7/2024,10/14/2025,385,102.49,0.504,C_050,55,8.94,5.31,0.835,v3.7,9/12/2024,S_0364,S_0289,463,1693.94,5/4/2025,12/27/2024,
P_00173,S_0044,D_20240828,576,167,91,253,159,17273.15,0,0,0,0,0,SH_000492,10/5/2024,R_00150,V_0153,9/7/2024,10/14/2025,385,102.49,0.504,C_050,55,8.94,5.31,0.835,v3.7,9/12/2024,S_0438,S_0208,90,3242.06,5/7/2025,9/5/2025,
P_00173,S_0044,D_20240828,576,167,91,253,159,17273.15,0,0,0,0,0,SH_000492,10/5/2024,R_00150,V_0153,9/7/2024,10/14/2025,385,102.49,0.504,C_035,23,39.67,15.96,0.576,v1.7,9/11/2025,S_0364,S_0289,463,1693.94,5/4/2025,12/27/2024,
P_00173,S_0044,D_20240828,576,167,91,253,159,17273.15,0,0,0,0,0,SH_000492,10/5/2024,R_00150,V_0153,9/7/2024,10/14/2025,385,102.49,0.504,C_035,23,39.67,15.96,0.576,v1.7,9/11/2025,S_0438,S_0208,90,3242.06,5/7/2025,9/5/2025,
P_00173,S_0044,D_20240828,576,167,91,253,159,17273.15,0,0,0,0,0,SH_000492,10/5/2024,R_00150,V_0153,9/7/2024,10/14/2025,385,102.49,0.504,C_054,293,15.33,20.66,0.497,v1.7,11/14/2024,S_0364,S_0289,463,1693.94,5/4/2025,12/27/2024,
